challengeId,name,trackType,status,baselineId,scenarioType,granularity,nodePrecision,nodeRecall,nodeF1,edgePrecision,edgeRecall,edgeF1,toolPrecision,toolRecall,toolF1,nodeLabelSimilarity,structuralSimilarityIndex,pathLengthSimilarity,complexityScore,notes
854a7105-2e24-4084-a975-c230f8611630,TopCoder Projects API  Fix Project Member Role Validation,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Rapid-turn sequential workflow: plan focuses on correctness over exploration.
d4d7b154-8d23-4b52-abde-1d37d3edf8bd,Topcoder Member API V6 Test Improvement Part 1,Development,Completed,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,
409e33c1-aab0-492e-b636-71b56b90aaf5,Projects API v6  Attachments and Billing Account,Development,Completed,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,
cdb60740-ab44-40e2-9491-7c14f71a8256, Topcoder Member API V6 Test Improvement Part 2,Development,Completed,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,
0f4b0303-8153-40d0-912a-77202ed0326b,MS Teams AI Agent Tab App with MCP Gateway Integration,Development,Completed,data_science_hybrid,hybrid,fine,0.8571428571428571,1.0,0.923076923076923,0.625,1.0,0.7692307692307693,0.875,1.0,0.9333333333333333,0.9037900874635569,0.8365104283471632,0.9333333333333333,15,High submission volume: added exploration branch for hyper-parameter sweep.
e1a9ccda-b466-4903-b5c3-2ad63cae7f5b,Topcoder Identity Service fixing Roles Endpoints Defects,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
f8df2d83-4ff4-4c29-beee-f357182e5053,AgentGateway Configuration Cookbook and Demos,Development,Active,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,
08162346-bbd3-41c2-8ed9-187a0fdc7388,Test Task 4,Development,Cancelled - Client Request,dev_sequential_coarse,sequential,coarse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.|Rapid-turn sequential workflow: plan focuses on correctness over exploration.
c8bb4b8f-d9c5-48d8-b37e-e165cf4cd5f6,Test challenge,Development,Draft,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
37515489-2139-4996-9fe6-4ed09ce637be,test chlng,Development,Cancelled - Client Request,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
02d2fc13-2597-4b37-9a3a-2fee4e09f2f0,test,Development,Draft,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
431aad17-75b3-4d5b-a190-1fec2f7eb4fd,test challenge 26 Sep 25,Development,Draft,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
e12ee862-474a-4e40-9d2d-2699ae1dfc2a,AI Aided Asset Versioning Platform User Panel Frontend Challenge,Development,Completed,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,
2fc6eb5b-8aae-45c0-af9d-f40efe22ab55,test f2f challenge,Development,Cancelled - Client Request,dev_sequential_coarse,sequential,coarse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
b7723a12-b8f7-4ca4-93e3-ffb9c2bc8221,Topcoder Ratings Calculation Service Postgres Schema Design,Development,Draft,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
7243c1f2-ecd9-45f4-83af-9e1ce9fe5fec,Update HuggingFace MCP Integration for Topcoder Intelligence Assistant,Development,Completed,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,
aa2c0a99-7a47-4de8-8ad9-de1fdf35800a,Gamma  Theta Frequency Infusion  Visualization  Scoring UI Challenge,Development,Cancelled - Client Request,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
54df4e6d-43c5-44da-8f4a-e4ee94c5ed1b,Gamma Theta Frequency Infusion Visualization Scoring UI Challenge,Development,Active,dev_parallel_fine,hybrid,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18,High registrant count: inserted coordination checkpoint.
